"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"TXRCBUS","201702","738.669","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","201703","743.24","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","201704","401.281","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","201705","305.586","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","201706","221.441","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","201707","194.31","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","201708","196.428","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","201709","207.788","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","201710","318.242","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","201711","622.987","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","201712","1030.834","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","201713","6016.666","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","201801","1243.21","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","201802","880.9","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","201803","848.187","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","201804","601.928","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","201805","283.235","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","201806","218.952","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","201807","204.686","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","201808","195.205","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","201809","212.647","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","201810","402.543","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","201811","793.906","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","201812","1000.388","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","201813","6884.642","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","201901","1209.121","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","201902","1028.365","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","201903","896.729","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","201904","474.959","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","201905","339.662","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","201906","236.839","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","201907","218.346","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","201908","218.832","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","201909","212.733","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","201910","367.257","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","201911","790.148","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","201912","982.302","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","201913","6974.267","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","202001","1027.673","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","202002","918.478","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","202003","686.725","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","202004","517.644","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","202005","361.965","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","202006","230.469","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","202007","203.563","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","202008","192.364","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","202009","221.621","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","202010","360.288","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","202011","582.284","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","202012","993.247","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","202013","6295.673","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","202101","1111.846","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","202102","1093.343","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","202103","751.053","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","202104","477.763","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","202105","334.087","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","202106","225.299","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","202107","201.003","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","202108","190.936","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","202109","213.842","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","202110","312.492","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","202111","639.9","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","202112","858.384","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","202113","6408.921","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","202201","1196.514","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","202202","1008.778","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","202203","772.815","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","202204","529.379","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","202205","322.738","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","202206","228.377","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","202207","207.268","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","202208","196.255","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","202209","217.945","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","202210","375.273","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","202211","676.168","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","202212","1045.496","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","202213","6775.886","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","202301","1021.567","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","202302","896.189","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","202303","828.663","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","202304","483.959","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","202305","327.594","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","202306","240.719","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","202307","215.649","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","202308","204.317","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","202309","222.912","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"ESRCBUS","194913","227.894","2","Electricity Sales to Ultimate Customers in the Residential Sector","Trillion Btu"
"ESRCBUS","195013","246.348","2","Electricity Sales to Ultimate Customers in the Residential Sector","Trillion Btu"
"ESRCBUS","195113","283.513","2","Electricity Sales to Ultimate Customers in the Residential Sector","Trillion Btu"
"ESRCBUS","195213","319.175","2","Electricity Sales to Ultimate Customers in the Residential Sector","Trillion Btu"
"ESRCBUS","195313","355.347","2","Electricity Sales to Ultimate Customers in the Residential Sector","Trillion Btu"
"ESRCBUS","195413","396.571","2","Electricity Sales to Ultimate Customers in the Residential Sector","Trillion Btu"
"ESRCBUS","195513","438.103","2","Electricity Sales to Ultimate Customers in the Residential Sector","Trillion Btu"
"ESRCBUS","195613","489.542","2","Electricity Sales to Ultimate Customers in the Residential Sector","Trillion Btu"
"ESRCBUS","195713","534.74","2","Electricity Sales to Ultimate Customers in the Residential Sector","Trillion Btu"
"ESRCBUS","195813","578.308","2","Electricity Sales to Ultimate Customers in the Residential Sector","Trillion Btu"
"ESRCBUS","195913","629.664","2","Electricity Sales to Ultimate Customers in the Residential Sector","Trillion Btu"
"ESRCBUS","196013","687.393","2","Electricity Sales to Ultimate Customers in the Residential Sector","Trillion Btu"
"ESRCBUS","196113","731.686","2","Electricity Sales to Ultimate Customers in the Residential Sector","Trillion Btu"
"ESRCBUS","196213","794.32","2","Electricity Sales to Ultimate Customers in the Residential Sector","Trillion Btu"
"ESRCBUS","196313","855.568","2","Electricity Sales to Ultimate Customers in the Residential Sector","Trillion Btu"
"ESRCBUS","196413","927.525","2","Electricity Sales to Ultimate Customers in the Residential Sector","Trillion Btu"
"ESRCBUS","196513","992.935","2","Electricity Sales to Ultimate Customers in the Residential Sector","Trillion Btu"
"ESRCBUS","196613","1081.223","2","Electricity Sales to Ultimate Customers in the Residential Sector","Trillion Btu"
"ESRCBUS","196713","1160.469","2","Electricity Sales to Ultimate Customers in the Residential Sector","Trillion Btu"
"ESRCBUS","196813","1301.916","2","Electricity Sales to Ultimate Customers in the Residential Sector","Trillion Btu"
"ESRCBUS","196913","1456.024","2","Electricity Sales to Ultimate Customers in the Residential Sector","Trillion Btu"
"ESRCBUS","197013","1590.983","2","Electricity Sales to Ultimate Customers in the Residential Sector","Trillion Btu"
"ESRCBUS","197113","1704.403","2","Electricity Sales to Ultimate Customers in the Residential Sector","Trillion Btu"
"ESRCBUS","197213","1837.735","2","Electricity Sales to Ultimate Customers in the Residential Sector","Trillion Btu"
"ESRCBUS","197301","180.291","2","Electricity Sales to Ultimate Customers in the Residential Sector","Trillion Btu"
"ESRCBUS","197302","169.24","2","Electricity Sales to Ultimate Customers in the Residential Sector","Trillion Btu"
"ESRCBUS","197303","158.027","2","Electricity Sales to Ultimate Customers in the Residential Sector","Trillion Btu"
"ESRCBUS","197304","142.693","2","Electricity Sales to Ultimate Customers in the Residential Sector","Trillion Btu"
"ESRCBUS","197305","135.883","2","Electricity Sales to Ultimate Customers in the Residential Sector","Trillion Btu"
"ESRCBUS","197306","153.428","2","Electricity Sales to Ultimate Customers in the Residential Sector","Trillion Btu"
"ESRCBUS","197307","184.667","2","Electricity Sales to Ultimate Customers in the Residential Sector","Trillion Btu"
"ESRCBUS","197308","193.604","2","Electricity Sales to Ultimate Customers in the Residential Sector","Trillion Btu"
"ESRCBUS","197309","191.787","2","Electricity Sales to Ultimate Customers in the Residential Sector","Trillion Btu"
"ESRCBUS","197310","161.072","2","Electricity Sales to Ultimate Customers in the Residential Sector","Trillion Btu"
"ESRCBUS","197311","147.334","2","Electricity Sales to Ultimate Customers in the Residential Sector","Trillion Btu"
"ESRCBUS","197312","158.312","2","Electricity Sales to Ultimate Customers in the Residential Sector","Trillion Btu"
"ESRCBUS","197313","1976.337","2","Electricity Sales to Ultimate Customers in the Residential Sector","Trillion Btu"
"ESRCBUS","197401","180.421","2","Electricity Sales to Ultimate Customers in the Residential Sector","Trillion Btu"
"ESRCBUS","197402","163.023","2","Electricity Sales to Ultimate Customers in the Residential Sector","Trillion Btu"
"ESRCBUS","197403","157.279","2","Electricity Sales to Ultimate Customers in the Residential Sector","Trillion Btu"
"ESRCBUS","197404","147.376","2","Electricity Sales to Ultimate Customers in the Residential Sector","Trillion Btu"
"ESRCBUS","197405","140.251","2","Electricity Sales to Ultimate Customers in the Residential Sector","Trillion Btu"
"ESRCBUS","197406","158.989","2","Electricity Sales to Ultimate Customers in the Residential Sector","Trillion Btu"
"ESRCBUS","197407","182.68","2","Electricity Sales to Ultimate Customers in the Residential Sector","Trillion Btu"
"ESRCBUS","197408","193.458","2","Electricity Sales to Ultimate Customers in the Residential Sector","Trillion Btu"
"ESRCBUS","197409","180.658","2","Electricity Sales to Ultimate Customers in the Residential Sector","Trillion Btu"
"ESRCBUS","197410","150.688","2","Electricity Sales to Ultimate Customers in the Residential Sector","Trillion Btu"
"ESRCBUS","197411","145.593","2","Electricity Sales to Ultimate Customers in the Residential Sector","Trillion Btu"
"ESRCBUS","197412","172.346","2","Electricity Sales to Ultimate Customers in the Residential Sector","Trillion Btu"
"ESRCBUS","197413","1972.763","2","Electricity Sales to Ultimate Customers in the Residential Sector","Trillion Btu"
"ESRCBUS","197501","185.31","2","Electricity Sales to Ultimate Customers in the Residential Sector","Trillion Btu"
"ESRCBUS","197502","172.288","2","Electricity Sales to Ultimate Customers in the Residential Sector","Trillion Btu"
"ESRCBUS","197503","164.59","2","Electricity Sales to Ultimate Customers in the Residential Sector","Trillion Btu"
"ESRCBUS","197504","153.565","2","Electricity Sales to Ultimate Customers in the Residential Sector","Trillion Btu"
"ESRCBUS","197505","140.895","2","Electricity Sales to Ultimate Customers in the Residential Sector","Trillion Btu"
"ESRCBUS","197506","157.068","2","Electricity Sales to Ultimate Customers in the Residential Sector","Trillion Btu"
"ESRCBUS","197507","185.358","2","Electricity Sales to Ultimate Customers in the Residential Sector","Trillion Btu"
"ESRCBUS","197508","196.734","2","Electricity Sales to Ultimate Customers in the Residential Sector","Trillion Btu"
"ESRCBUS","197509","186.703","2","Electricity Sales to Ultimate Customers in the Residential Sector","Trillion Btu"
"ESRCBUS","197510","147.585","2","Electricity Sales to Ultimate Customers in the Residential Sector","Trillion Btu"
"ESRCBUS","197511","144.289","2","Electricity Sales to Ultimate Customers in the Residential Sector","Trillion Btu"
"ESRCBUS","197512","172.349","2","Electricity Sales to Ultimate Customers in the Residential Sector","Trillion Btu"
"ESRCBUS","197513","2006.735","2","Electricity Sales to Ultimate Customers in the Residential Sector","Trillion Btu"
"ESRCBUS","197601","206.4","2","Electricity Sales to Ultimate Customers in the Residential Sector","Trillion Btu"
"ESRCBUS","197602","186.256","2","Electricity Sales to Ultimate Customers in the Residential Sector","Trillion Btu"
"ESRCBUS","197603","161.372","2","Electricity Sales to Ultimate Customers in the Residential Sector","Trillion Btu"
"ESRCBUS","197604","149.484","2","Electricity Sales to Ultimate Customers in the Residential Sector","Trillion Btu"
"ESRCBUS","197605","140.852","2","Electricity Sales to Ultimate Customers in the Residential Sector","Trillion Btu"
"ESRCBUS","197606","151.433","2","Electricity Sales to Ultimate Customers in the Residential Sector","Trillion Btu"
"ESRCBUS","197607","184.348","2","Electricity Sales to Ultimate Customers in the Residential Sector","Trillion Btu"
"ESRCBUS","197608","196.893","2","Electricity Sales to Ultimate Customers in the Residential Sector","Trillion Btu"
"ESRCBUS","197609","183.467","2","Electricity Sales to Ultimate Customers in the Residential Sector","Trillion Btu"
"ESRCBUS","197610","153.526","2","Electricity Sales to Ultimate Customers in the Residential Sector","Trillion Btu"
"ESRCBUS","197611","160.318","2","Electricity Sales to Ultimate Customers in the Residential Sector","Trillion Btu"
"ESRCBUS","197612","194.865","2","Electricity Sales to Ultimate Customers in the Residential Sector","Trillion Btu"
"ESRCBUS","197613","2069.215","2","Electricity Sales to Ultimate Customers in the Residential Sector","Trillion Btu"
"ESRCBUS","197701","224.365","2","Electricity Sales to Ultimate Customers in the Residential Sector","Trillion Btu"
"ESRCBUS","197702","210.993","2","Electricity Sales to Ultimate Customers in the Residential Sector","Trillion Btu"
"ESRCBUS","197703","174.602","2","Electricity Sales to Ultimate Customers in the Residential Sector","Trillion Btu"
"ESRCBUS","197704","152.406","2","Electricity Sales to Ultimate Customers in the Residential Sector","Trillion Btu"
"ESRCBUS","197705","142.707","2","Electricity Sales to Ultimate Customers in the Residential Sector","Trillion Btu"
"ESRCBUS","197706","166.262","2","Electricity Sales to Ultimate Customers in the Residential Sector","Trillion Btu"
"ESRCBUS","197707","209.42","2","Electricity Sales to Ultimate Customers in the Residential Sector","Trillion Btu"
"ESRCBUS","197708","213.905","2","Electricity Sales to Ultimate Customers in the Residential Sector","Trillion Btu"
"ESRCBUS","197709","196.633","2","Electricity Sales to Ultimate Customers in the Residential Sector","Trillion Btu"
"ESRCBUS","197710","167.261","2","Electricity Sales to Ultimate Customers in the Residential Sector","Trillion Btu"
"ESRCBUS","197711","154.364","2","Electricity Sales to Ultimate Customers in the Residential Sector","Trillion Btu"
"ESRCBUS","197712","188.638","2","Electricity Sales to Ultimate Customers in the Residential Sector","Trillion Btu"
"ESRCBUS","197713","2201.555","2","Electricity Sales to Ultimate Customers in the Residential Sector","Trillion Btu"
"ESRCBUS","197801","224.871","2","Electricity Sales to Ultimate Customers in the Residential Sector","Trillion Btu"
"ESRCBUS","197802","220.344","2","Electricity Sales to Ultimate Customers in the Residential Sector","Trillion Btu"
"ESRCBUS","197803","200.561","2","Electricity Sales to Ultimate Customers in the Residential Sector","Trillion Btu"
"ESRCBUS","197804","161.715","2","Electricity Sales to Ultimate Customers in the Residential Sector","Trillion Btu"
"ESRCBUS","197805","150.169","2","Electricity Sales to Ultimate Customers in the Residential Sector","Trillion Btu"
"ESRCBUS","197806","173.439","2","Electricity Sales to Ultimate Customers in the Residential Sector","Trillion Btu"
"ESRCBUS","197807","210.681","2","Electricity Sales to Ultimate Customers in the Residential Sector","Trillion Btu"
"ESRCBUS","197808","217.832","2","Electricity Sales to Ultimate Customers in the Residential Sector","Trillion Btu"
"ESRCBUS","197809","211.489","2","Electricity Sales to Ultimate Customers in the Residential Sector","Trillion Btu"
"ESRCBUS","197810","174.38","2","Electricity Sales to Ultimate Customers in the Residential Sector","Trillion Btu"
"ESRCBUS","197811","161.115","2","Electricity Sales to Ultimate Customers in the Residential Sector","Trillion Btu"
"ESRCBUS","197812","194.682","2","Electricity Sales to Ultimate Customers in the Residential Sector","Trillion Btu"
"ESRCBUS","197813","2301.278","2","Electricity Sales to Ultimate Customers in the Residential Sector","Trillion Btu"
"ESRCBUS","197901","238.632","2","Electricity Sales to Ultimate Customers in the Residential Sector","Trillion Btu"
"ESRCBUS","197902","231.477","2","Electricity Sales to Ultimate Customers in the Residential Sector","Trillion Btu"
"ESRCBUS","197903","202.379","2","Electricity Sales to Ultimate Customers in the Residential Sector","Trillion Btu"
"ESRCBUS","197904","170.87","2","Electricity Sales to Ultimate Customers in the Residential Sector","Trillion Btu"
"ESRCBUS","197905","156.031","2","Electricity Sales to Ultimate Customers in the Residential Sector","Trillion Btu"
"ESRCBUS","197906","169.085","2","Electricity Sales to Ultimate Customers in the Residential Sector","Trillion Btu"
"ESRCBUS","197907","199.964","2","Electricity Sales to Ultimate Customers in the Residential Sector","Trillion Btu"
"ESRCBUS","197908","221.125","2","Electricity Sales to Ultimate Customers in the Residential Sector","Trillion Btu"
"ESRCBUS","197909","203.707","2","Electricity Sales to Ultimate Customers in the Residential Sector","Trillion Btu"
"ESRCBUS","197910","168.911","2","Electricity Sales to Ultimate Customers in the Residential Sector","Trillion Btu"
"ESRCBUS","197911","169.293","2","Electricity Sales to Ultimate Customers in the Residential Sector","Trillion Btu"
"ESRCBUS","197912","198.305","2","Electricity Sales to Ultimate Customers in the Residential Sector","Trillion Btu"
"ESRCBUS","197913","2329.778","2","Electricity Sales to Ultimate Customers in the Residential Sector","Trillion Btu"
"ESRCBUS","198001","224.649","2","Electricity Sales to Ultimate Customers in the Residential Sector","Trillion Btu"
"ESRCBUS","198002","220.122","2","Electricity Sales to Ultimate Customers in the Residential Sector","Trillion Btu"
"ESRCBUS","198003","206.416","2","Electricity Sales to Ultimate Customers in the Residential Sector","Trillion Btu"
"ESRCBUS","198004","176.568","2","Electricity Sales to Ultimate Customers in the Residential Sector","Trillion Btu"
"ESRCBUS","198005","155.925","2","Electricity Sales to Ultimate Customers in the Residential Sector","Trillion Btu"
"ESRCBUS","198006","178.335","2","Electricity Sales to Ultimate Customers in the Residential Sector","Trillion Btu"
"ESRCBUS","198007","234.101","2","Electricity Sales to Ultimate Customers in the Residential Sector","Trillion Btu"
"ESRCBUS","198008","255.968","2","Electricity Sales to Ultimate Customers in the Residential Sector","Trillion Btu"
"ESRCBUS","198009","231.91","2","Electricity Sales to Ultimate Customers in the Residential Sector","Trillion Btu"
"ESRCBUS","198010","184.296","2","Electricity Sales to Ultimate Customers in the Residential Sector","Trillion Btu"
"ESRCBUS","198011","172.439","2","Electricity Sales to Ultimate Customers in the Residential Sector","Trillion Btu"
"ESRCBUS","198012","207.364","2","Electricity Sales to Ultimate Customers in the Residential Sector","Trillion Btu"
"ESRCBUS","198013","2448.093","2","Electricity Sales to Ultimate Customers in the Residential Sector","Trillion Btu"
"ESRCBUS","198101","252.785","2","Electricity Sales to Ultimate Customers in the Residential Sector","Trillion Btu"
"ESRCBUS","198102","226.417","2","Electricity Sales to Ultimate Customers in the Residential Sector","Trillion Btu"
"ESRCBUS","198103","196.737","2","Electricity Sales to Ultimate Customers in the Residential Sector","Trillion Btu"
"ESRCBUS","198104","173.718","2","Electricity Sales to Ultimate Customers in the Residential Sector","Trillion Btu"
"ESRCBUS","198105","164.962","2","Electricity Sales to Ultimate Customers in the Residential Sector","Trillion Btu"
"ESRCBUS","198106","191.636","2","Electricity Sales to Ultimate Customers in the Residential Sector","Trillion Btu"
"ESRCBUS","198107","238.806","2","Electricity Sales to Ultimate Customers in the Residential Sector","Trillion Btu"
"ESRCBUS","198108","239.86","2","Electricity Sales to Ultimate Customers in the Residential Sector","Trillion Btu"
"ESRCBUS","198109","208.466","2","Electricity Sales to Ultimate Customers in the Residential Sector","Trillion Btu"
"ESRCBUS","198110","180.797","2","Electricity Sales to Ultimate Customers in the Residential Sector","Trillion Btu"
"ESRCBUS","198111","177.305","2","Electricity Sales to Ultimate Customers in the Residential Sector","Trillion Btu"
"ESRCBUS","198112","212.879","2","Electricity Sales to Ultimate Customers in the Residential Sector","Trillion Btu"
"ESRCBUS","198113","2464.368","2","Electricity Sales to Ultimate Customers in the Residential Sector","Trillion Btu"
"ESRCBUS","198201","260.212","2","Electricity Sales to Ultimate Customers in the Residential Sector","Trillion Btu"
"ESRCBUS","198202","235.864","2","Electricity Sales to Ultimate Customers in the Residential Sector","Trillion Btu"
"ESRCBUS","198203","206.419","2","Electricity Sales to Ultimate Customers in the Residential Sector","Trillion Btu"
"ESRCBUS","198204","187.379","2","Electricity Sales to Ultimate Customers in the Residential Sector","Trillion Btu"
"ESRCBUS","198205","167.501","2","Electricity Sales to Ultimate Customers in the Residential Sector","Trillion Btu"
"ESRCBUS","198206","184.53","2","Electricity Sales to Ultimate Customers in the Residential Sector","Trillion Btu"
"ESRCBUS","198207","224.181","2","Electricity Sales to Ultimate Customers in the Residential Sector","Trillion Btu"
"ESRCBUS","198208","238.519","2","Electricity Sales to Ultimate Customers in the Residential Sector","Trillion Btu"
"ESRCBUS","198209","215.137","2","Electricity Sales to Ultimate Customers in the Residential Sector","Trillion Btu"
"ESRCBUS","198210","179.6","2","Electricity Sales to Ultimate Customers in the Residential Sector","Trillion Btu"
"ESRCBUS","198211","177.887","2","Electricity Sales to Ultimate Customers in the Residential Sector","Trillion Btu"
"ESRCBUS","198212","211.892","2","Electricity Sales to Ultimate Customers in the Residential Sector","Trillion Btu"
"ESRCBUS","198213","2489.121","2","Electricity Sales to Ultimate Customers in the Residential Sector","Trillion Btu"
"ESRCBUS","198301","238.726","2","Electricity Sales to Ultimate Customers in the Residential Sector","Trillion Btu"
"ESRCBUS","198302","221.912","2","Electricity Sales to Ultimate Customers in the Residential Sector","Trillion Btu"
"ESRCBUS","198303","201.007","2","Electricity Sales to Ultimate Customers in the Residential Sector","Trillion Btu"
"ESRCBUS","198304","192.041","2","Electricity Sales to Ultimate Customers in the Residential Sector","Trillion Btu"
"ESRCBUS","198305","169.471","2","Electricity Sales to Ultimate Customers in the Residential Sector","Trillion Btu"
"ESRCBUS","198306","184.719","2","Electricity Sales to Ultimate Customers in the Residential Sector","Trillion Btu"
"ESRCBUS","198307","238.72","2","Electricity Sales to Ultimate Customers in the Residential Sector","Trillion Btu"
"ESRCBUS","198308","267.413","2","Electricity Sales to Ultimate Customers in the Residential Sector","Trillion Btu"
"ESRCBUS","198309","249.749","2","Electricity Sales to Ultimate Customers in the Residential Sector","Trillion Btu"
"ESRCBUS","198310","188.935","2","Electricity Sales to Ultimate Customers in the Residential Sector","Trillion Btu"
"ESRCBUS","198311","183.237","2","Electricity Sales to Ultimate Customers in the Residential Sector","Trillion Btu"
"ESRCBUS","198312","226.305","2","Electricity Sales to Ultimate Customers in the Residential Sector","Trillion Btu"
"ESRCBUS","198313","2562.235","2","Electricity Sales to Ultimate Customers in the Residential Sector","Trillion Btu"
"ESRCBUS","198401","285.095","2","Electricity Sales to Ultimate Customers in the Residential Sector","Trillion Btu"
"ESRCBUS","198402","238.964","2","Electricity Sales to Ultimate Customers in the Residential Sector","Trillion Btu"
"ESRCBUS","198403","217.874","2","Electricity Sales to Ultimate Customers in the Residential Sector","Trillion Btu"
"ESRCBUS","198404","192.949","2","Electricity Sales to Ultimate Customers in the Residential Sector","Trillion Btu"
"ESRCBUS","198405","183.181","2","Electricity Sales to Ultimate Customers in the Residential Sector","Trillion Btu"
"ESRCBUS","198406","205.208","2","Electricity Sales to Ultimate Customers in the Residential Sector","Trillion Btu"
"ESRCBUS","198407","243.079","2","Electricity Sales to Ultimate Customers in the Residential Sector","Trillion Btu"
"ESRCBUS","198408","250.329","2","Electricity Sales to Ultimate Customers in the Residential Sector","Trillion Btu"
"ESRCBUS","198409","230.88","2","Electricity Sales to Ultimate Customers in the Residential Sector","Trillion Btu"
"ESRCBUS","198410","191.551","2","Electricity Sales to Ultimate Customers in the Residential Sector","Trillion Btu"
"ESRCBUS","198411","193.531","2","Electricity Sales to Ultimate Customers in the Residential Sector","Trillion Btu"
"ESRCBUS","198412","229.032","2","Electricity Sales to Ultimate Customers in the Residential Sector","Trillion Btu"
"ESRCBUS","198413","2661.673","2","Electricity Sales to Ultimate Customers in the Residential Sector","Trillion Btu"
"ESRCBUS","198501","264.533","2","Electricity Sales to Ultimate Customers in the Residential Sector","Trillion Btu"
"ESRCBUS","198502","267.169","2","Electricity Sales to Ultimate Customers in the Residential Sector","Trillion Btu"
"ESRCBUS","198503","219.119","2","Electricity Sales to Ultimate Customers in the Residential Sector","Trillion Btu"
"ESRCBUS","198504","191.873","2","Electricity Sales to Ultimate Customers in the Residential Sector","Trillion Btu"
"ESRCBUS","198505","180.97","2","Electricity Sales to Ultimate Customers in the Residential Sector","Trillion Btu"
"ESRCBUS","198506","207.718","2","Electricity Sales to Ultimate Customers in the Residential Sector","Trillion Btu"
"ESRCBUS","198507","243.042","2","Electricity Sales to Ultimate Customers in the Residential Sector","Trillion Btu"
"ESRCBUS","198508","252.381","2","Electricity Sales to Ultimate Customers in the Residential Sector","Trillion Btu"
"ESRCBUS","198509","243.375","2","Electricity Sales to Ultimate Customers in the Residential Sector","Trillion Btu"
"ESRCBUS","198510","196.976","2","Electricity Sales to Ultimate Customers in the Residential Sector","Trillion Btu"
"ESRCBUS","198511","194.507","2","Electricity Sales to Ultimate Customers in the Residential Sector","Trillion Btu"
